"ensembl_tr_id","GSM4223714","GSM4223715","GSM4223716","GSM4223717","GSM4223718","GSM4223719","GSM4223720","GSM4223721","GSM4223722","GSM4223723","GSM4223724","GSM4223725"
"ENSMUST00000112536",14.277,2.597,23.75,8.268,1.178,1.292,0,1.264,5.648,2.449,2.547,0
"ENSMUST00000210275",5,2.037,8,5,3,3.135,9,6,0,0,2,5
"ENSMUST00000209865",8,2,0,0,1,1.096,0,1,0,1,0,0
"ENSMUST00000125748",35.022,17.003,23,6.007,1,3.008,1,2.007,2,0,5,5
"ENSMUST00000077220",248.411,194.44,297.16,208.999,63.13,91.692,74.492,77.754,102.048,103.978,152.54,158.966
"ENSMUST00000138507",151.238,92.648,228.378,156.716,46.779,25.78,23.487,58.233,0,0,33.625,22.231
"ENSMUST00000127628",238.329,212.908,372.462,241.278,80.09,88.52,145.021,94.007,103.952,95.022,168.835,141.804
"ENSMUST00000112528",33.671,23.793,27.888,31.449,20.942,14.105,21.466,33.178,8.947,9.315,19.931,5.959
"ENSMUST00000112519",281.359,607.887,352.666,402.958,0,142.683,190.459,139.773,147.317,180.631,98.071,98.281
"ENSMUST00000199557",7.545,2.018,6.475,1.017,1.003,2.012,0,0,0,2.039,1.003,3
"ENSMUST00000014812",0,0,0,99.705,150.141,0,0,31.422,0,0,96.177,105.132
"ENSMUST00000198066",186.096,278.096,192.859,599.32,156.857,199.305,153.541,183.805,111.683,63.329,133.75,112.587
"ENSMUST00000132210",3,2,0,1.673,0,2,1.003,1.115,0,0,0,1
"ENSMUST00000112512",55.717,38,53.485,36,16,8.238,27,30,13,24,26,32.965
"ENSMUST00000136900",24.362,11.422,12.011,17.845,10.141,4.086,2.328,13.033,5.365,16.29,3.608,3.85
"ENSMUST00000031477",32.96,0,32.824,0,0,10.762,0,0,0,0,0,0
"ENSMUST00000199123",124.422,83.134,59.618,79.309,67.721,58.437,38.714,30.366,43.388,64.475,37.469,69.991
"ENSMUST00000198052",6,7,7,6,0,2,6,8,2,0,5,0
"ENSMUST00000086674",105.861,80.957,92.65,121.567,44.924,45.682,32.064,69.164,64,49.906,30.555,73
"ENSMUST00000031474",39.399,18.144,71.353,22.434,9.131,5.318,47.982,6.837,0,14.094,25.445,0
"ENSMUST00000112505",207.473,184.172,177.116,242.894,175.012,235.844,220.812,245.923,193.709,211.329,185.651,164.771
"ENSMUST00000059229",112.527,102.828,109.884,66.106,47.988,50.156,43.188,53.077,32.291,37.671,62.349,85.229
"ENSMUST00000031472",0,0,0,7.447,6,0,0,0,0,0,0,0
"ENSMUST00000155266",85,78,75,51.553,0,7,11,8,4,3,11,7
"ENSMUST00000007296",16.496,47.367,14.956,57.207,0,3.458,0,3.432,0,0,4.558,2.21
"ENSMUST00000112482",10,4,13,7,0,0,1,1,0,0,0,0
"ENSMUST00000131887",5.019,2.001,11.04,3.961,0,0,0,3.012,0,0,0,0
"ENSMUST00000112481",150.519,327.633,119.061,476.793,29,31.542,64,71.568,28,30,38.442,33.79
"ENSMUST00000141506",33.984,0,110.983,0,0,0,0,0,0,0,0,0
"ENSMUST00000200037",10,5,6,5,0,0,2,0,0,0,1,0
"ENSMUST00000069483",1132,1868,830,1516,1284,1409,1786,1816,1561,1415,1633,1615
"ENSMUST00000198415",100,73,58,70,23,21,37,43,30,24,31,36
"ENSMUST00000196305",2,0,2,0,1,0,0,1,3,2,1,0
"ENSMUST00000200404",0,0,0,0,0,0,0,0,0,2,2.214,5.854
"ENSMUST00000165856",1,0,1,3,2,18,15,0,0,0,8.786,3.146
"ENSMUST00000042147",70.004,76,59,85,31,35,48,40,31,31.999,44,53
"ENSMUST00000031478",23,21,20,18,4,8,10,11,22,6,11,9
"ENSMUST00000196771",7.024,8.026,4.022,9.114,2.003,2.147,3.052,8,1.003,5.009,5.047,10.374
"ENSMUST00000112435",41.608,0.001,0,10.999,0.96,0.97,5.172,5.985,0,0.777,2.964,0
"ENSMUST00000112436",0,13.666,23,0,0.021,0.024,0.007,0.007,0,0.12,0.019,0
"ENSMUST00000146458",6.391,0,2,0,0,3,0,0,0,0,0,0
"ENSMUST00000132267",3,0,7,3,0,1,2,4,2,2,5,0
"ENSMUST00000112426",118,141,95,164,56,59,94,101,77,57,81,90
"ENSMUST00000031490",31,33,36.335,40,18,18,27,33,18,13,23,16
"ENSMUST00000200099",7,2,4.665,4,0,2,0,4,0,1,0,0
"ENSMUST00000056937",9.441,9.303,8.829,4.442,5.71,10.318,13.542,13.414,5.955,6.694,17.855,13.171
"ENSMUST00000144850",7.696,15.485,13.191,26.133,13.73,8.009,21.458,14.867,12.364,4.503,22.853,13.064
"ENSMUST00000122921",10.56,10.918,16.98,12.131,2.56,3.673,0,6.719,4.681,3.803,5.292,4.765
"ENSMUST00000199937",0,28.925,0,0,0,10.015,21.143,15.919,7.163,9.845,11.882,7.322
"ENSMUST00000066160",92.122,9.955,94.059,63.347,12.359,0,3.854,12.74,0,0,0,0
"ENSMUST00000196650",222.417,61.965,234.529,64.798,77.852,112.668,140.544,161.569,35.052,30.008,26.321,30.458
"ENSMUST00000040111",92.002,38.549,98.035,115.037,0,0,0,0,0,0,73.032,70.497
"ENSMUST00000156290",358.998,214.451,567.965,298.963,79,117,174,160,92,89,62.968,54.503
"ENSMUST00000128584",3,2,8,1,2,0,3,0,0,1,1,0
"ENSMUST00000198098",8,0,11,3,0,0,0,0,1,0,1,0
"ENSMUST00000200298",89,38,81,51,23,25.182,46,46,20,21.924,23,36
"ENSMUST00000094463",158,117,96,100,11,19,22,20,26,21,12,21
"ENSMUST00000064930",0,0,0,0,3.256,15.884,21.155,18.892,48.86,50.202,45.928,13.421
"ENSMUST00000199587",7,9,2,2,27.744,38.116,21.845,44.108,105.14,81.798,69.072,77.579
"ENSMUST00000196725",3,1,2,3,0,0,0,0,0,1,1,1
"ENSMUST00000198458",20,18,3,7,0,2,11,7,7,10,5,18
"ENSMUST00000137398",11,0,6,1.985,0,0,0,0,0,0,0,0
"ENSMUST00000129065",0,6,0,9.015,0,0,1,0,0,0,0,1
"ENSMUST00000197648",18.774,16.517,15.354,8.442,14.005,34.403,12.286,27.782,23.535,18.242,13.889,17.59
"ENSMUST00000182953",194.659,135.368,269.713,194.158,0.142,0.177,0.118,0.062,0.931,0.024,0.065,0.113
"ENSMUST00000181535",163.341,96.632,272.287,262.842,7.858,7.823,12.882,6.938,1.069,0.976,5.935,2.887
"ENSMUST00000031286",52,34,39,28,33,32,42,28,45,43,11,30
"ENSMUST00000031287",333.711,527.092,202.637,494.686,200.418,200.944,238.161,268.17,180.763,223.378,226,298.851
"ENSMUST00000134071",47,30,49,31,3,12,16,27,19,17,14,19
"ENSMUST00000071455",1535.289,3084.908,1574.363,3030.314,634.582,868.056,1056.839,1101.83,672.237,658.622,935,925.149
"ENSMUST00000031288",318,263,370,301,145,170,179,223,189,143,251,270.139
"ENSMUST00000155756",369,203,461,314,97,115,147,161,169,123,202,201.861
"ENSMUST00000112359",0,0,0,0,0,25.576,0,0,20.311,28.876,0,17.09
"ENSMUST00000176737",20,10,49,29,7,0,12,23,0,0,13,0
"ENSMUST00000035279",31.902,20.474,48.653,30.694,12.053,15.424,24.41,17.493,6.135,0,25.802,13.256
"ENSMUST00000177121",13.098,16.526,15.347,14.306,14.947,0,16.59,15.507,11.553,6.124,12.198,11.654
"ENSMUST00000031291",302.185,125.763,365.372,167.872,64.229,68.553,73.536,91.523,78.735,88.154,105.919,121.525
"ENSMUST00000198357",940.815,1295.237,1299.628,2207.128,772.771,896.447,1219.464,1155.477,1183.265,1052.846,1389.081,1395.475
"ENSMUST00000200575",2,1,1,1,1,1,2,0.999,0.999,0.999,0,0
"ENSMUST00000065167",73,147,209.938,285,59,82,114,98,137,129,162,183
"ENSMUST00000197776",4,0,8,3,0,0,2,1,0,0,0,0
"ENSMUST00000076069",5,0,3,4,0,2,1,0,0,1,2,0
"ENSMUST00000155042",10,7,9,5,3,4,0,3,4,3,0,0
"ENSMUST00000212276",195.866,120,0,183,12.999,23,57.998,66.999,16.999,19.004,39.998,32.998
"ENSMUST00000050125",0,0,219,0,0,0,0,0,0.001,0.001,0,0
"ENSMUST00000197638",8,5,1,0,0,1,1,1,0,0,1,0
"ENSMUST00000048112",7,9,24,15,11,12,13,14.33,10,13,15.957,9
"ENSMUST00000147856",2.356,0,10,1,0,1,4,4,1,0,3,2
"ENSMUST00000112325",3,1,4,5,1,2,1,0,0,0,5,1
"ENSMUST00000112324",2,2,16,5,3,5,9,13,4,0,5,10
"ENSMUST00000138757",6,2,8,8,1,3,3,2,2,2,1,1
"ENSMUST00000094452",4.863,1.778,1.454,0,2.217,2.461,0,0,0,0,3.232,3.278
"ENSMUST00000180565",2,1,8,1,0,0,0,0,0,2,0,0
"ENSMUST00000181294",97.137,40.222,87.546,46,15.783,28.539,57,46,29,19,25.768,29.722
"ENSMUST00000047936",4,0,0,2,1,2,2,0,0,0,1,0
"ENSMUST00000065698",55,44,67,79,33,41,54,77,30,32,51,50
"ENSMUST00000019118",209.708,173.609,198.214,204.914,70.195,55.237,75.654,59.225,20.394,38.287,76.415,48.688
"ENSMUST00000197041",262.292,190.391,286.786,328.086,65.805,121.763,186.346,172.775,154.606,121.713,143.585,143.312
"ENSMUST00000026937",181,165,163,186.634,91.938,125.071,123.925,160,127.8,95.034,168,161.201
"ENSMUST00000112311",68.964,61.858,69.214,51.666,29.603,38.746,39.924,47.192,48.728,38.811,40.923,45.583
"ENSMUST00000112312",0,0,0,10.336,14.062,1.929,2.075,0,0,2.966,0,5.799
"ENSMUST00000067853",413,375,520,601,23,36,108,86,4,3,54,33
"ENSMUST00000201931",0,1.175,6.4,7.742,0,0,0,0,0,0,0,0
"ENSMUST00000201194",23,11.825,19.6,22.258,0,3,0,1,1,0,0,0
"ENSMUST00000164980",0,0,0,0,258.373,305.831,304.454,346.187,413.885,292.438,546.01,477.496
"ENSMUST00000004646",741,434.162,803,598,52.627,55.169,155.546,92.813,32.455,85.562,19.99,84.504
"ENSMUST00000198299",0,2.015,4,2,3.01,7.11,7.466,2.197,2.007,0,0,4.094
"ENSMUST00000200487",47.348,15.548,42.373,24.54,13.383,3.047,10.241,12.767,7.543,6.013,8.905,5.017
"ENSMUST00000159592",49.25,101.058,52.943,95.117,58.785,62.713,89.875,80.758,52.04,70.443,74.392,87.313
"ENSMUST00000112298",348.75,580.942,445.057,813.883,307.215,349.287,443.125,532.242,293.96,302.557,380.608,503.687
"ENSMUST00000162396",7,7,6,6,5,5,3,3,2,1,1,2
"ENSMUST00000058472",63.518,36.474,94,45,3,5,12.443,0,8,5,10,4
"ENSMUST00000149480",6.482,3.526,0,2,0,0,1.557,0,2,0,0,0
"ENSMUST00000031588",208,169,266,203,138,146,174,181,105,116,185,168
"ENSMUST00000197936",11,21.207,18,29.627,11,13.185,17.002,17.242,7,11.14,21,13.089
"ENSMUST00000112279",5.578,3,16,3,1,1,2,6,1,0,3,1
"ENSMUST00000031587",0,0,0,0,0,0,13,0,0,0,0,0
"ENSMUST00000112275",20.003,23,30.014,26,2,6,0,7.001,2,3,7,8
"ENSMUST00000102582",0,0,0,0,6,0.002,5.815,0.002,0.005,0.005,12.317,0.001
"ENSMUST00000143276",7.621,9,11,5,0,7.998,0,18.431,4.993,5.993,8.68,34.997
"ENSMUST00000152694",1.002,1.001,1.002,3.006,0,2.005,2.004,2.003,1.002,0,2.176,4.14
"ENSMUST00000102581",1750.998,1981.999,2517.998,2909.994,1990,2273.995,4575.996,4566.997,1538.998,1588,4180.824,4266.86
"ENSMUST00000130169",0,0,0,0,0,0,10.318,6.522,0,0,0,0
"ENSMUST00000196651",165,74,152,98,62,60,92.682,81.478,39.999,49.999,70,63
"ENSMUST00000031560",233,231,277.976,347,128,145,220,219.983,197,184.963,166,175
"ENSMUST00000123256",1,3,3.024,4,2,1,1,2.017,3,4.037,5,5
"ENSMUST00000137167",36,26,50,22,0,33,25,40,18,24,36,40
"ENSMUST00000125120",0,4.708,13.634,6.576,14.273,27.989,25.085,14.217,10.436,0,7.741,6.086
"ENSMUST00000124260",0,0,0,0,13.407,0,0,0,0,0,0,0
"ENSMUST00000043760",47.785,38.8,42.534,31.789,16.11,16.774,17.772,25.777,25.127,20.72,21.725,19.805
"ENSMUST00000139420",79.215,64.864,115.185,71.848,25.119,22.226,37.341,44.217,21.786,17.28,22.554,27.738
"ENSMUST00000043650",2,2,7,2,2,5,3,4,6,0,2,2
"ENSMUST00000071968",3,0,0,0,0,0,0,4,0,0,0,13.819
"ENSMUST00000112225",0,0,0,9,0,3,7.667,0,1,0,18,0
"ENSMUST00000012028",213,36,238,55,9,11,24,17,3,5,9,9
"ENSMUST00000094441",29.276,21.713,69.668,39.455,0,0,38,0,0,0,0,0
"ENSMUST00000112199",103.636,62.287,66.332,51.453,10,32,0,35,36,20,37,63
"ENSMUST00000112185",129.661,45.324,112.076,45.904,9.608,5.598,73.159,22.585,27.524,19.363,26.584,21.014
"ENSMUST00000146044",97.349,141.676,99.924,176.096,61.386,70.402,43.841,85.415,29.839,62.637,44.693,67.986
"ENSMUST00000202581",47.891,11.155,45.699,11.097,5.073,2.07,11.53,7.165,6.031,8.16,3.047,6.064
"ENSMUST00000173208",5,4,1,1,2,1,3,5,0,2,5,3
"ENSMUST00000102578",49.921,0,0,20.005,0,0,3.86,1.427,0,0,0,0
"ENSMUST00000131803",1038.079,889.391,1059,1009.995,184,233,321.14,273.573,150,174,313,293
"ENSMUST00000112160",59,36,42,28,21,31,49,34,23,25,27,37
"ENSMUST00000061251",14,13,8,20,4,6,6,9,3,9,6,5
"ENSMUST00000234046",201.999,223.811,229.147,294.137,67.994,55.137,177.529,190.183,70.02,73.996,146.736,125.326
"ENSMUST00000238307",4.449,0,1.918,3.962,0.996,1.062,3,4.71,0,0,0,0
"ENSMUST00000031542",3.367,1.593,1.484,1.543,7.647,7.737,1.768,0,0,0,10.389,11.033
"ENSMUST00000144064",57.633,38.407,57.516,34.457,139.353,201.263,148.232,153,14,12,148.611,180.967
"ENSMUST00000201445",4.002,4.008,2.706,8.038,10.018,18.454,24.14,11.622,1.026,0,10.328,8.009
"ENSMUST00000031540",9,0,6,6,21,16,26,5.742,4,1,18,19
"ENSMUST00000112143",0,14,0,0,0,0,0,7.258,0,0,0,0
"ENSMUST00000031538",487.291,375,530,418,186,187,300,337,222,188,294,280
"ENSMUST00000140090",6.709,4,2,0,1,0,1,2,0,0,0,2
"ENSMUST00000125010",12.96,11.581,6.853,17.277,6.215,3.177,5.65,5.041,2.999,4.926,2.052,2
"ENSMUST00000031530",649.664,378.957,629,463,147,197.701,261,235.217,149.771,145,218,216
"ENSMUST00000201944",13.039,9.003,19.079,10.345,2.028,6.004,7.774,1.169,2.002,6.128,9.91,7.09
"ENSMUST00000100847",17.276,8.334,13.494,7.078,1.521,10.175,6.526,13.464,0,10.003,17.451,12.007
"ENSMUST00000201888",31.23,18.812,79.594,46.283,52.438,45.972,44.661,49.507,67.509,75.05,104.884,121.335
"ENSMUST00000031524",110,29,113,48,10,19,15,23,4,9,22,24
"ENSMUST00000060798",111.205,47.462,70.958,53.186,5.428,10,20,22,14.762,8.412,15.163,15.022
"ENSMUST00000137140",0,0,0,0,5.572,0,0,0,7.238,7.588,4.837,5.978
"ENSMUST00000153403",22.795,3.538,20.042,5.814,0,0,0,3,2,0,1,1
"ENSMUST00000112121",1237.661,614.64,1205.993,763.461,366.143,451.3,661.375,722.482,449.698,443.159,506.057,498.739
"ENSMUST00000031519",11,2,4,0,1,0,1,0,1,0,0,2
"ENSMUST00000081497",14.001,4.517,17.452,1.328,2.402,6.718,7.59,5.077,5.086,5.628,1.195,11.353
"ENSMUST00000140083",99.999,26.483,126.548,33.672,43.598,29.282,40.41,43.923,34.914,31.372,44.805,38.647
"ENSMUST00000112097",496.425,118.466,582.723,280.348,52.112,101.984,101.036,91.229,49.123,62.812,69.899,47.514
"ENSMUST00000040555",0,328.57,319.718,271.535,68.888,33.948,97.258,130.565,91.393,42.188,73.091,88.219
"ENSMUST00000112096",388.848,0,0,0,0,0,0,0,0,0,0,0
"ENSMUST00000200923",23.728,34.964,52.558,34.331,0,5.068,8.707,14.206,6.484,0,4.01,3.267
"ENSMUST00000040421",382,251,353,289,130,145,190,214,177,152,159,139
"ENSMUST00000201429",12.824,5.995,11.192,7.374,3,1.034,4.427,6.337,2.196,0,3.163,1.001
"ENSMUST00000009157",163.18,86.382,148.171,113.592,17.051,17.478,38.207,30.009,0,16.314,27.925,19.234
"ENSMUST00000202980",71.624,21.446,83.363,41.666,5.592,7.268,4.141,8.988,37.905,14.4,35.468,25.45
"ENSMUST00000123292",371.526,313.274,418.466,419.737,47.252,61.254,105.652,107.003,71.095,68.285,85.301,83.316
"ENSMUST00000149609",0,1.036,0,0,0,3.998,2.069,0,0,0,2.049,2.05
"ENSMUST00000144202",5,12.964,21,12,4,8.002,36.931,23,15,10,29.951,42.95
"ENSMUST00000031513",190,109,195,121,23.262,41,51,55,28,19,27,51.121
"ENSMUST00000139167",320.635,382.194,323.315,535.938,166.007,182.013,283.808,354.016,172.665,166.054,264.046,263.018
"ENSMUST00000031508",32,35,22,39,17,15,31,40,8,14,20,26
"ENSMUST00000040154",4083.499,3900.156,4232.624,4156.887,3946.289,4626.523,4789.122,4758.372,4192.569,4220.564,5707.325,5531.409
"ENSMUST00000137766",2123.501,2335.844,2901.376,2457.107,2366.711,2581.477,3183.877,3021.613,2754.431,2702.39,3149.632,2968.591
"ENSMUST00000202607",2,1,5,2,0,0,1,0,0,0,0,2
"ENSMUST00000201293",6,9,6,9,0,0,2,1.001,1,0,1,1
"ENSMUST00000202960",7.847,2.006,0,0,0,6.005,3.01,1.002,1,0,1.001,1.001
"ENSMUST00000150779",232,314,262,414,114,172,252,231,169,142,207,197
"ENSMUST00000151444",3,7,7,5,2,0,4,3,0,1,2,2
"ENSMUST00000031495",4,0,4,1,1,0,2,0,0,0,1,1
"ENSMUST00000154729",5,0,10,7,0,1,5,1,2,2,4,0
"ENSMUST00000101833",5,6.5,2.5,24,1,0.5,1,1,0.5,1,1,1
"ENSMUST00000067268",1546.294,1578.604,1405.288,1613.804,954.982,1039.621,1074.406,1076.708,1182.624,1157.451,1443.999,1453.998
"ENSMUST00000152156",61.702,65.396,53.712,112.196,0,0,0,0,0.009,0.01,0.001,0.001
"ENSMUST00000125007",0,0,0,0,28.018,20.379,38.594,37.292,11.367,6.54,0.001,0.001
"ENSMUST00000086519",8655.064,4753.891,12059.792,7810.224,2205,2419,3746.603,3770.531,2004,1992.367,3143,3087.813
"ENSMUST00000064454",302.673,348.788,392.687,435.403,129.892,142.145,200.286,140.887,141.687,128.367,274.949,195.29
"ENSMUST00000129424",21.001,0,14,7.061,2,1,4.015,0,0,0,0,1
"ENSMUST00000125299",219.41,150.308,197.797,196.153,88.196,128.065,172.312,162.97,81.813,88.93,85.15,88.681
"ENSMUST00000094427",324.327,258.212,385.313,325.537,103.108,110.855,219.714,191.113,89.313,95.633,92.051,106.71
"ENSMUST00000122964",4,1.011,1,2,0,0,0,1.059,2.004,0,0,0
"ENSMUST00000201728",270,392,405,472,72,116,146,146,91,87,169,157
"ENSMUST00000031492",423,277,359,286,161,176,242,282,108,125,172,203
"ENSMUST00000201869",0,15,20.143,25,7,6.194,0,17,0,2,0,0
"ENSMUST00000118576",25,0,4.857,0,0,3.806,0,0,0,0,0,9
"ENSMUST00000121746",0,0,0,0,0,0,3,0,5,0,3,0
"ENSMUST00000147330",3.189,0,2.475,0,1,0,2,2,0,1,1,0
"ENSMUST00000051704",154.518,160.207,242,265.176,49.504,83.723,124.313,106.83,37,56.298,81.763,75.614
"ENSMUST00000145363",37.254,27.766,49.483,47.824,23.496,15.277,32.687,41.162,11,12.702,11.237,20.386
"ENSMUST00000201457",4,2,11,1,0,0,0,0,0,0,0,0
"ENSMUST00000031486",61.046,98.368,48.147,75.715,67,55.274,31.808,55.224,44.398,60,66.731,79.442
"ENSMUST00000111999",14.954,30.632,15.853,10.285,0,9.726,17.192,18.776,5.602,0,24.269,16.558
"ENSMUST00000127792",0,1,0,0,1,0,9,2,1,2,3,4
"ENSMUST00000050178",95,89,206,269.986,30.501,39,158,123,2,4,164,141
"ENSMUST00000086483",4,1,1,5.014,0,1,3,0,0,2,2,3
"ENSMUST00000128473",3,1,2,5,1,1,1,4,0,0,1,4
"ENSMUST00000036991",170,81,155,92,0,4,14,8,1,1,4,1
"ENSMUST00000150127",0,4.481,8.295,4.396,0,0.001,0.001,0.001,0,0.987,1.183,0.001
"ENSMUST00000076124",12.933,1.326,7.723,3.078,0.001,5.999,2.573,0.001,0,0.013,0.011,0.002
"ENSMUST00000139425",16.067,24.192,17.982,22.526,1.999,0,8.426,9.999,0,0,6.806,8.997
"ENSMUST00000201273",5.542,2.279,2.22,3.169,1.114,0,2.156,2.299,0,1.054,0,2.08
"ENSMUST00000086471",457.62,578.444,512.972,592.086,177.996,233.242,248.506,266.732,285.503,225.453,285.059,295.945
"ENSMUST00000202713",3.549,3.307,5.046,3.481,0.009,0.01,0.006,0.019,0.029,1.016,0.013,0.016
"ENSMUST00000166397",163.83,76.248,221.871,139.433,22.995,41.748,54.488,66.249,23.468,30.531,74.927,60.039
"ENSMUST00000149413",9.093,1.017,1.04,1.007,0,2.057,2.121,2.538,1.016,0,0,2.165
"ENSMUST00000111978",640.092,1131,1072.717,1481.519,433.479,208.018,789.018,924.95,647.164,0,148.993,0.001
"ENSMUST00000128720",0,2,1.009,2.006,0,0,4.048,1,0,0,1,0
"ENSMUST00000092889",0,0,0,0,113.521,431.764,0,0,0,605.553,632.007,775.999
"ENSMUST00000153709",259.547,246.032,273.005,282.302,70.433,76.665,103.607,94.445,77.608,51.064,71.288,54.804
"ENSMUST00000202206",4.347,1.006,6.649,2.11,3.005,0,2.994,1.994,1.459,0,1.034,0
"ENSMUST00000036951",18644,12900,17744,12581,6034,7324,6868,6973,6161,6033,7503,8048
"ENSMUST00000201584",8.665,3.03,8.685,0,0,0,2.253,0,0,1.003,0,6
"ENSMUST00000181440",637.45,593.588,635.709,658.733,206.233,216.099,310.387,284.098,275.244,243.224,255.284,211.041
"ENSMUST00000202768",2,1,6,4,0,2,1,3,2,0,1,2
"ENSMUST00000145052",2,0,1,0,0,1,3,1,1,0,0,2
"ENSMUST00000139026",18.318,14.001,34.55,17,7.001,5.012,12.001,10.008,11,5,23.001,13.07
"ENSMUST00000031309",510,817.655,545.623,893,468.496,493.862,826.833,825.471,459.788,479.805,548,622.643
"ENSMUST00000125522",76.01,49,103,70,28,32,46,38,26.003,30.623,43,65
"ENSMUST00000086461",262.575,504.345,320.531,579.075,83.506,69.138,149.167,159.529,78.212,75.195,112.985,101.37
"ENSMUST00000111953",8,9,2,1.005,1,2,1,3,4,2,1,3
"ENSMUST00000140833",42,36.002,60.2,50.006,5.047,2.62,9.012,12.046,8,7,6.003,14
"ENSMUST00000180430",7.207,2.101,2.207,5.937,18.222,13.41,19.59,9.328,33.223,9.567,9.279,15.578
"ENSMUST00000142742",31.186,46.409,25.173,19.027,81.582,50.284,104.526,98.064,36.154,23.017,100.329,88.182
"ENSMUST00000201427",7.036,6,8,4.02,1,2,0,1,1,1,1,1
"ENSMUST00000035579",204.964,179,188,229.98,51,44,60,88,41,38,42,46
"ENSMUST00000031304",21.515,22,47.418,60.67,23,39.556,52.228,72,32.064,30.222,64.232,72
"ENSMUST00000135540",2.485,0,35.582,18.33,0,4.444,15.772,0,4.936,2.778,16.768,0
"ENSMUST00000049474",1185,673,1175,879,387,465,542,600,406,366,541,502
"ENSMUST00000201545",1,1,3,2,1,0,2,0,0,1,0,1
"ENSMUST00000054836",24,31,22,50,81,84.034,49.001,60,30,39,23,16
"ENSMUST00000117177",12.12,10,0,13,15,15,29,27,16,6,18,19
"ENSMUST00000121369",34.88,0,33,0,0,0,0,0,0,0,0,0
"ENSMUST00000132831",2.638,2.116,3.587,4.613,0,0,3.955,4.44,0,2.124,1.835,0
"ENSMUST00000049138",160.453,112.938,120.484,156.414,162.338,206.281,139.049,170.77,154.638,180.055,175.176,196.51
"ENSMUST00000201614",9,4,7,0,3,1,0,2,0,0,1.014,3
"ENSMUST00000100816",371,310,433,401,190,224,281,302,179,194,198.986,221
"ENSMUST00000201539",9,1,11,0,1,1,0,0,1,2,1,2
"ENSMUST00000202545",3.135,4.057,4.266,4.031,0,2.122,0,3.099,0,1.862,1.045,1.203
"ENSMUST00000134493",1,0,2,7,2,0,0,2,0,0,3,0
"ENSMUST00000121021",4,6,33.864,12,1,1,6,10,0,0,5,5
"ENSMUST00000031590",57.605,33.132,51.968,29.365,14.611,30.144,16.416,16,24.011,25.817,39.361,21.465
"ENSMUST00000202777",31.902,31.087,74.754,41.268,26.099,18.465,29.393,14.742,18.369,30.356,41.634,36.063
"ENSMUST00000200841",164.493,147.708,98.275,189.736,82.29,90.735,136.167,158.615,67.074,53.826,104.102,76.77
"ENSMUST00000201075",0,27.073,18.002,11.632,0,8.656,25.024,25.643,3.545,0,11.903,9.702
"ENSMUST00000052258",207.628,97.315,162.989,74.741,33.869,38.433,64.687,44.981,45.251,34,57.664,85
"ENSMUST00000031594",10.372,10.685,4.011,5.259,4.131,3.567,9.313,8.019,2.749,0,6.336,0
"ENSMUST00000128728",14,11,5,10,4,2,4,8,2,6,5,7
"ENSMUST00000031597",1078.43,1052.13,2072.513,1982.569,2088.112,2609.287,4344.396,4068.376,2257.4,1964.78,4345,4323.956
"ENSMUST00000131831",37.794,4.87,36.442,12.434,4.889,4.713,2.663,5.624,2.6,2.22,0,6.08
"ENSMUST00000111890",117.001,234,93.24,234,0,0,0,0,0,0,0,0
"ENSMUST00000076051",0,0,0,0,123,117,238.003,221.995,111,103,275.994,287
"ENSMUST00000046426",264,155,233.282,200.595,65,75,133,108,98.667,98,101,98
"ENSMUST00000200708",14,19,30.718,27.405,15,15,14,14,15.333,9,10,14
"ENSMUST00000202072",8,3,5,3,1,0,2,3,0,0,3,1
"ENSMUST00000201601",10,7,22,9,4,4,6,3,5,1,4,1
"ENSMUST00000201971",7,1,12,7,0,4,7,3,8,2,2,2
"ENSMUST00000069259",17.025,3.218,0,6.262,0,0,0,0,0,0,0,2
"ENSMUST00000094391",47.975,20.782,77,29.738,2,4,5,3,3,2,2,0
"ENSMUST00000156356",32.242,14.036,40.99,0,3,0,6.843,0,5.605,9.849,0,5.78
"ENSMUST00000147596",11.648,5.562,11.167,10,0,5,3.839,15,1.055,0,5,0
"ENSMUST00000031599",17.11,20.402,26.843,15,8,9,6.317,12.918,5.339,4.151,11,7.22
"ENSMUST00000031598",231.781,152.487,249.568,158.218,67.419,86.341,102.799,99.402,35.884,47.709,96.915,97.617
"ENSMUST00000202672",185.192,33.276,170.479,82.891,22.607,14.702,24.053,20.206,23.709,11.461,21.217,2.169
"ENSMUST00000202387",36.438,54,87.477,130,4,0,20,17,0,1,15,18
"ENSMUST00000031607",18.425,54.335,0,34.042,87.832,65.871,71.778,81.737,159.579,104.987,86.409,95.762
"ENSMUST00000145174",172.573,120.98,272.171,190.301,60.734,119.752,129.222,144.263,31.334,31.013,92.591,92.238
"ENSMUST00000201264",25.183,3.261,23.684,14.354,7.028,2.818,0,0,3.827,0,0,0
"ENSMUST00000147941",4.031,1,2,4,0.782,0,0,1,0,1,3,0
"ENSMUST00000044833",55.641,72.586,48.086,88.929,25.181,32.151,50.763,26.863,19.916,15.164,44.753,40.138
"ENSMUST00000117193",11,5.458,4,2,1,3,4,1,0,0,3,5
"ENSMUST00000183291",0,0,5.283,4.492,0,0,3.372,0,0,0,0,17
"ENSMUST00000162096",137.845,172.341,133.347,173.543,102.079,139,102,112,4,10,61.424,92.995
